rotation_speed,vibration,temperature,pressure,flow_rate,voltage,current,is_normal 
10875.0,2.04,74.97,550.04,70.05,380.01,9.93,True
9686.0,2.04,75.09,549.96,70.08,380.02,10.07,True
9464.0,1.94,75.04,549.93,70.04,380.05,10.03,True
9754.0,2.07,74.98,550.03,70.07,379.92,10.04,True
10512.0,2.05,75.02,549.97,70.08,380.07,10.02,True
10267.0,2.06,75.07,549.9,70.05,379.96,10.09,True
10293.0,2.04,75.0,550.04,69.93,380.06,9.99,True
10001.0,1.93,74.9,549.95,70.03,379.93,10.05,True
10292.0,2.08,74.99,549.9,70.03,379.94,10.05,True
10969.0,2.0,74.92,550.01,70.04,379.92,10.06,True
9317.0,1.91,75.08,549.91,70.03,380.02,10.09,True
9716.0,1.9,75.04,550.02,69.98,379.9,9.99,True
9917.0,1.97,75.05,550.01,69.93,380.07,10.02,True
7749.0,1.4900000000000002,74.92999999999999,549.85,70.0,379.83000000000004,9.88,False
4301.0,1.72,74.87,550.0300000000001,69.88,379.98,9.84,False
9053.0,2.06,74.96,549.98,70.06,379.96,9.93,True
10190.0,1.97,74.93,550.07,70.07,380.06,9.93,True
10702.0,1.94,74.98,549.97,70.04,379.91,9.91,True
9037.0,2.06,74.93,549.99,70.07,380.03,10.03,True
9028.0,2.08,74.99,550.0,70.0,380.05,9.92,True
10056.0,1.91,75.08,549.95,70.08,380.0,10.04,True
10226.0,2.09,74.92,550.0,70.06,380.02,9.92,True
9614.0,1.98,74.93,550.07,70.09,380.05,10.04,True
9107.0,1.94,74.94,550.0,70.05,380.02,9.91,True
16380.0,2.8600000000000003,75.07,550.0699999999999,70.08999999999999,380.01,10.12,False
9272.0,1.97,74.9,549.96,69.98,379.96,9.9,True
7409.0,1.84,74.96000000000001,549.87,70.0,379.92,9.93,False
14923.0,2.83,75.1,550.13,70.13999999999999,380.13,10.14,False
9662.0,1.93,74.94,549.98,70.05,380.02,10.04,True
10321.0,2.04,75.0,550.05,69.99,379.95,10.06,True
10590.0,1.96,75.0,550.03,69.97,379.94,9.92,True
9987.0,1.94,75.07,550.03,70.0,379.91,9.96,True
10234.0,1.94,75.09,550.06,69.99,379.94,9.95,True
9042.0,1.96,75.03,550.05,70.02,379.93,9.91,True
10441.0,2.07,74.92,550.04,70.0,380.0,10.05,True
9385.0,2.09,75.07,550.0,70.03,379.98,9.99,True
17105.0,2.84,75.10000000000001,550.13,70.11,380.1,10.15,False
10087.0,2.09,74.95,549.98,70.08,379.96,10.0,True
10319.0,2.06,75.07,549.98,70.09,380.0,10.05,True
9614.0,2.02,74.96,549.99,69.99,379.97,9.9,True
10522.0,2.03,75.0,550.08,70.05,379.95,10.08,True
10293.0,2.04,74.9,549.99,69.9,379.96,10.02,True
10078.0,1.93,75.02,550.02,70.09,379.97,10.05,True
10933.0,2.06,74.95,550.01,70.08,379.98,9.96,True
10938.0,1.98,74.93,550.06,70.08,379.95,9.99,True
17916.0,2.85,75.07000000000001,549.9799999999999,70.11,379.98,10.12,False
9852.0,1.94,74.93,549.9,70.03,379.92,9.93,True
10469.0,2.09,75.08,549.9,70.06,380.05,9.95,True
10441.0,2.04,75.01,550.09,70.06,380.08,10.06,True
10678.0,2.09,74.91,550.05,70.08,380.07,9.96,True
9032.0,1.97,74.91,550.02,70.0,379.95,10.01,True
10602.0,1.98,75.05,550.02,70.0,380.03,10.05,True
10580.0,1.94,75.02,549.9,69.95,379.9,9.97,True
10195.0,2.03,74.95,549.97,69.93,379.93,9.92,True
16687.0,2.9899999999999998,75.04,549.98,70.13,380.10999999999996,10.040000000000001,False
10505.0,1.93,75.08,549.99,70.01,379.94,9.92,True
9138.0,2.07,75.02,549.97,70.09,379.95,9.99,True
9301.0,2.0,75.09,550.08,69.96,379.93,10.02,True
10844.0,2.08,74.91,550.01,70.0,379.97,10.06,True
9014.0,2.09,74.95,550.03,70.06,379.91,9.9,True
10264.0,2.07,74.94,549.92,70.02,380.08,9.93,True
9183.0,2.03,75.0,550.02,69.98,379.99,10.03,True
10991.0,2.06,75.02,549.91,69.93,379.96,10.03,True
5142.0,1.3900000000000001,74.92,549.9499999999999,69.91,379.93,9.84,False
9592.0,2.06,75.08,549.95,69.95,380.07,9.91,True
7220.0,1.29,75.00999999999999,549.93,69.92,379.99,9.9,False
17524.0,2.34,74.99,550.13,70.0,380.04,10.120000000000001,False
10913.0,1.91,74.95,549.96,70.07,379.94,10.0,True
10182.0,1.93,74.95,550.08,70.04,379.91,10.01,True
9198.0,1.95,74.92,550.02,70.06,380.06,9.91,True
10526.0,2.09,74.91,549.92,69.96,380.0,9.96,True
16594.0,2.15,75.06,549.9599999999999,69.99000000000001,380.04,10.020000000000001,False
10389.0,2.02,75.06,550.01,69.9,380.06,10.01,True
10626.0,2.04,74.96,550.08,70.09,379.91,9.97,True
1036.0,1.06,74.9,549.9499999999999,69.89,379.94,9.89,False
10861.0,1.96,75.05,550.01,69.96,379.9,9.93,True
10128.0,1.93,74.96,550.09,70.06,380.01,9.91,True
9514.0,2.01,74.99,549.9,70.02,379.97,10.07,True
9505.0,2.03,75.08,549.92,70.08,380.0,10.07,True
10307.0,1.99,74.98,549.99,69.94,380.05,9.99,True
10317.0,1.97,74.95,550.08,69.99,380.01,9.98,True
10258.0,2.05,75.09,549.9,70.06,380.04,9.93,True
10813.0,2.04,74.98,550.08,70.04,379.9,10.09,True
10300.0,2.04,75.07,550.05,69.93,380.04,9.9,True
10850.0,1.94,74.94,550.01,69.98,380.03,9.97,True
10179.0,1.95,74.93,550.0,69.94,380.0,10.04,True
10923.0,1.96,74.97,549.91,70.07,380.04,9.94,True
10904.0,2.04,75.07,550.02,69.98,379.92,10.01,True
9804.0,1.99,74.98,549.94,70.05,380.08,10.02,True
10490.0,2.02,75.06,550.09,70.01,380.06,10.02,True
16745.0,2.27,75.06,549.9899999999999,70.08,380.0,10.13,False
9066.0,2.03,74.96,549.93,70.05,380.07,9.93,True
13506.0,2.75,75.18,549.9599999999999,70.08,380.15999999999997,10.06,False
9795.0,2.04,75.05,549.98,70.08,379.93,9.93,True
10742.0,1.99,75.06,549.99,70.03,380.06,9.95,True
9334.0,1.97,74.9,549.98,69.98,380.0,10.05,True
9800.0,1.95,75.08,550.05,69.96,380.01,10.01,True
10205.0,1.95,74.95,550.0,69.98,380.09,10.06,True
10962.0,1.95,74.98,550.07,69.91,380.01,10.03,True
9973.0,1.93,75.03,549.94,69.93,379.98,9.92,True
18576.0,2.92,74.97,550.0500000000001,70.02,380.0,9.99,False
8184.0,1.72,74.92,549.89,69.94,379.85999999999996,9.93,False
10928.0,2.02,74.9,550.07,69.92,379.94,9.98,True
10823.0,2.09,75.0,549.91,70.08,379.99,9.99,True
10552.0,1.97,74.96,549.95,70.09,379.96,9.9,True
15137.0,2.75,75.04,549.99,70.12,380.01,10.110000000000001,False
1791.0,1.35,74.87,549.87,69.95,379.91999999999996,9.81,False
9263.0,2.01,74.97,550.05,69.95,379.99,10.0,True
10540.0,1.96,75.07,549.97,69.98,380.03,9.91,True
10004.0,1.93,74.92,550.08,69.99,379.94,10.03,True
10524.0,1.95,74.99,550.03,69.98,379.95,10.0,True
10431.0,1.96,75.09,550.04,70.06,379.92,9.96,True
9445.0,1.97,74.93,549.97,70.06,380.04,10.05,True
10985.0,1.91,74.97,550.02,69.98,379.91,10.07,True
1929.0,1.22,74.98,549.97,69.86,379.93,9.85,False
9909.0,2.03,74.94,550.08,69.96,379.94,9.96,True
17646.0,2.55,75.03,549.97,70.17,380.09,10.110000000000001,False
9889.0,2.04,75.09,550.03,70.05,380.03,9.95,True
10130.0,1.96,74.95,549.93,69.99,380.02,9.95,True
9771.0,1.98,75.02,549.96,69.99,380.07,10.0,True
2469.0,1.64,74.87,549.8199999999999,69.98,379.82000000000005,9.9,False
9303.0,2.05,75.08,549.96,69.97,380.02,9.97,True
14769.0,2.42,75.03999999999999,550.09,70.11,380.13,10.06,False
10117.0,1.94,75.0,549.99,70.05,380.06,10.08,True
9025.0,1.94,75.09,550.02,70.08,380.08,9.93,True
9319.0,1.96,75.03,550.02,69.99,379.95,9.95,True
9751.0,2.04,75.09,550.05,70.03,379.9,10.07,True
10813.0,2.05,75.08,549.95,70.04,379.94,10.02,True
10554.0,1.9,75.04,550.04,70.07,380.04,9.96,True
10775.0,2.0,74.95,550.07,69.92,379.9,9.98,True
9712.0,2.04,75.03,550.06,69.99,379.97,9.98,True
9150.0,2.03,74.99,549.93,70.01,380.0,9.91,True
10160.0,1.99,75.07,549.9,70.07,379.92,9.91,True
16543.0,2.63,75.02000000000001,550.1099999999999,70.12,380.15,10.1,False
10954.0,1.98,75.09,549.93,70.02,380.09,10.04,True
9647.0,2.02,75.03,550.07,69.95,380.02,10.06,True
10414.0,2.03,75.09,549.9,70.09,380.08,9.98,True
9389.0,2.04,75.03,549.96,70.03,379.94,9.91,True
10185.0,2.02,74.9,549.94,69.99,379.94,9.96,True
9257.0,1.9,74.9,550.01,69.91,379.9,9.93,True
9575.0,2.03,74.95,550.06,69.95,379.94,9.95,True
10910.0,1.98,74.99,550.04,70.01,379.93,10.04,True
10419.0,1.97,75.01,549.9,69.96,379.97,9.91,True
10541.0,1.93,75.07,550.0,70.07,379.97,10.07,True
10843.0,2.08,75.03,550.07,70.09,379.99,9.99,True
10868.0,2.08,74.93,550.0,69.93,379.98,9.99,True
9762.0,2.08,75.02,549.98,70.02,379.95,9.9,True
9919.0,2.05,75.01,549.92,70.05,379.98,9.97,True
10774.0,2.03,74.92,549.99,69.9,379.94,10.0,True
10494.0,2.03,74.99,549.91,69.95,380.03,9.9,True
10979.0,1.96,75.08,550.09,70.01,379.97,9.93,True
10046.0,2.08,75.01,549.99,70.05,379.91,10.02,True
9961.0,2.07,75.0,550.0,70.04,380.0,9.92,True
9200.0,2.0,75.07,549.9,69.9,379.9,9.91,True
9008.0,1.98,75.08,550.01,70.0,380.03,9.96,True
10600.0,2.05,75.05,549.99,69.92,379.98,10.02,True
17663.0,2.26,75.15,550.0899999999999,70.01,380.02,10.02,False
10844.0,2.02,74.92,549.98,69.95,380.05,9.98,True
9579.0,1.96,75.03,549.91,70.08,380.09,9.93,True
9390.0,1.96,75.0,549.93,69.94,380.07,9.94,True
10165.0,2.01,75.03,549.92,70.03,379.91,9.97,True
6976.0,1.17,74.85000000000001,550.0,69.96000000000001,379.89000000000004,9.87,False
10707.0,1.94,74.91,549.96,70.05,380.06,10.05,True
10409.0,1.97,75.0,550.06,70.09,380.09,9.93,True
10039.0,1.95,74.98,550.0,70.08,379.94,9.98,True
10902.0,1.91,75.06,549.93,69.92,380.03,10.06,True
10669.0,2.04,75.03,549.93,70.06,379.91,10.02,True
9958.0,2.04,74.93,550.0,69.97,380.0,10.05,True
10022.0,1.92,74.97,549.94,70.0,379.99,10.04,True
9336.0,1.93,75.09,549.92,69.96,379.95,10.06,True
9515.0,1.9,74.95,549.91,70.03,380.05,10.05,True
9103.0,1.9,74.91,549.92,70.01,380.09,10.09,True
9447.0,1.97,75.01,550.02,70.0,379.94,9.99,True
10259.0,2.02,74.91,549.92,70.08,379.98,10.08,True
9640.0,2.02,75.03,549.97,70.02,380.04,9.94,True
9070.0,2.01,74.92,550.09,69.97,379.98,9.98,True
9523.0,1.97,74.99,550.04,69.94,380.05,9.99,True
10493.0,1.99,75.06,549.98,70.06,380.07,10.04,True
9274.0,1.93,74.98,550.01,70.08,379.97,9.9,True
10895.0,2.02,75.02,550.02,70.06,380.0,9.91,True
9008.0,1.92,75.0,549.94,70.08,380.01,9.97,True
9634.0,1.94,74.91,549.99,70.09,379.97,10.05,True
10608.0,1.99,74.99,550.0,69.9,380.09,10.04,True
10226.0,1.96,75.03,550.01,69.91,379.97,9.93,True
10127.0,2.04,74.98,549.92,70.04,379.91,9.93,True
2450.0,1.67,74.89,549.99,69.84,379.94,9.91,False
10134.0,1.95,74.98,550.04,69.97,380.03,9.92,True
10786.0,2.05,74.9,550.09,69.92,380.05,10.07,True
9829.0,1.99,75.07,549.97,69.99,379.92,9.94,True
10156.0,2.02,74.99,549.99,70.05,379.98,10.04,True
10916.0,2.02,75.0,549.9,69.94,380.06,10.03,True
9663.0,1.97,75.0,550.05,69.93,380.07,9.99,True
10703.0,2.02,74.92,549.9,69.99,379.93,10.06,True
9145.0,2.06,74.99,550.0,69.9,379.94,10.08,True
6589.0,1.1099999999999999,75.01,549.81,69.91,380.01,9.83,False
9687.0,2.06,74.91,550.09,69.99,379.94,10.03,True
10526.0,2.09,74.96,550.06,70.01,379.99,10.02,True
9318.0,1.99,75.03,549.94,70.05,379.94,10.06,True
10860.0,1.97,74.94,550.07,69.95,380.0,9.96,True
9389.0,2.09,74.91,549.94,70.05,379.91,10.05,True
9341.0,2.09,75.09,549.96,69.96,380.08,10.01,True
9570.0,1.95,74.92,549.94,69.97,380.09,9.95,True
9372.0,2.06,74.91,550.07,69.91,379.95,9.91,True
9302.0,1.99,75.03,549.99,69.91,379.92,10.02,True
12037.0,2.38,75.02,550.0600000000001,70.00999999999999,380.1,10.12,False
19431.0,2.45,74.96000000000001,550.0,70.14,380.03000000000003,10.03,False
10497.0,1.93,75.02,550.07,70.01,379.96,9.98,True
10707.0,2.02,75.09,550.02,69.95,379.95,9.91,True
9210.0,2.07,74.92,549.98,70.0,379.97,10.01,True
20165.0,2.1,74.97999999999999,550.03,70.11,380.11,10.08,False
10036.0,1.92,74.99,550.04,70.05,379.93,10.01,True
10314.0,1.98,74.91,550.02,69.96,380.08,10.09,True
9105.0,2.06,75.02,549.92,69.99,379.95,9.93,True
9411.0,2.09,74.91,549.98,69.94,379.97,9.9,True
9908.0,1.91,75.09,549.99,69.98,380.06,10.04,True
9937.0,2.0,74.96,550.04,69.92,380.09,10.01,True
10104.0,2.05,75.06,550.0,70.04,379.97,10.01,True
10105.0,1.99,75.09,549.94,70.04,380.07,10.01,True
9095.0,2.06,74.93,550.07,70.04,380.07,9.97,True
10716.0,2.09,75.08,549.96,69.96,379.95,10.08,True
9021.0,2.01,74.95,550.05,70.03,379.98,10.03,True
10535.0,1.97,75.08,550.08,70.08,379.91,10.07,True
10046.0,1.97,75.03,549.97,69.92,379.98,10.08,True
10025.0,1.97,75.03,549.93,69.92,380.01,9.98,True
9682.0,2.0,74.91,549.95,70.08,380.09,10.07,True
10432.0,1.96,75.02,550.05,70.05,379.99,10.09,True
10102.0,2.01,74.92,549.94,69.92,380.02,9.91,True
9367.0,2.08,74.99,550.09,69.93,379.93,10.09,True
10286.0,1.97,74.94,549.91,70.02,379.95,10.01,True
10215.0,1.95,75.02,549.92,69.95,379.96,10.0,True
10325.0,2.09,74.91,550.07,70.07,380.02,9.98,True
10850.0,1.92,75.09,550.03,70.09,380.03,9.93,True
2162.0,1.6099999999999999,74.98,549.98,69.93,379.88,9.94,False
9491.0,2.04,75.0,549.91,69.92,380.01,10.05,True
10937.0,1.97,75.07,550.0,69.95,379.95,9.98,True
9627.0,1.98,75.04,550.06,69.96,379.97,10.05,True
9202.0,2.09,75.06,549.92,70.0,379.93,9.98,True
10232.0,1.94,74.97,550.04,69.9,380.08,9.97,True
10649.0,2.08,74.9,550.09,70.04,380.07,9.94,True
9793.0,1.99,74.93,549.97,69.92,379.91,9.93,True
9855.0,1.9,75.06,549.96,70.09,380.03,10.06,True
10228.0,2.05,75.02,550.0,69.9,380.06,10.02,True
9862.0,1.93,75.07,549.99,69.93,380.06,10.02,True
9469.0,2.05,75.03,550.01,70.03,379.98,9.93,True
10031.0,2.08,75.02,549.92,70.03,380.09,9.9,True
9534.0,2.03,75.01,550.07,69.99,380.04,10.04,True
10447.0,2.02,74.97,550.05,70.05,379.94,10.03,True
9256.0,2.0,75.05,549.95,70.09,379.97,10.08,True
10978.0,2.02,74.9,550.03,69.91,379.97,9.99,True
10658.0,1.99,75.08,549.94,69.9,380.04,9.94,True
10572.0,2.0,75.0,549.98,70.09,379.91,10.03,True
9812.0,2.0,75.07,550.07,69.93,379.99,9.94,True
9122.0,1.98,75.06,550.04,70.08,380.04,9.93,True
9725.0,1.98,74.94,549.99,69.94,379.93,9.99,True
9603.0,1.97,75.01,550.05,69.92,380.02,9.99,True
9761.0,1.99,74.94,549.91,69.95,379.94,10.05,True
10352.0,1.98,74.9,549.96,70.0,379.96,9.91,True
9973.0,2.0,74.9,550.06,69.96,379.96,9.95,True
10288.0,1.93,74.97,550.06,69.9,380.04,9.91,True
9347.0,1.91,74.92,549.98,69.97,380.03,9.9,True
9488.0,2.04,75.09,550.09,70.03,380.08,10.09,True
10608.0,1.98,75.06,550.09,69.92,380.03,10.04,True
10433.0,1.97,74.92,550.06,69.93,379.92,10.04,True
10183.0,2.06,75.06,550.02,69.91,380.08,10.06,True
10519.0,2.06,74.93,549.94,70.0,379.95,9.97,True
10678.0,2.08,75.08,550.03,70.07,380.02,9.99,True
2061.0,1.75,74.93,549.89,69.94000000000001,379.97,9.85,False
2479.0,1.77,74.96,549.9399999999999,69.94000000000001,379.94,9.879999999999999,False
9127.0,1.92,75.0,549.9,70.07,380.08,9.9,True
10907.0,2.08,74.97,550.01,69.98,380.04,9.91,True
9756.0,1.97,75.07,550.05,69.92,380.09,9.9,True
9618.0,2.07,74.94,549.96,70.01,379.95,9.96,True
10124.0,1.95,75.0,550.0,69.98,380.09,10.06,True
10364.0,1.98,74.9,549.95,69.98,379.96,9.96,True
9891.0,2.03,75.04,550.05,69.9,379.96,10.09,True
9021.0,2.03,74.93,549.9,69.92,380.0,10.08,True
9738.0,2.04,75.08,549.91,69.93,380.08,9.94,True
9662.0,1.94,75.05,550.05,70.08,379.9,9.94,True
10674.0,2.0,75.0,549.96,69.92,379.93,10.03,True
9598.0,1.93,75.08,549.92,70.06,379.99,9.95,True
10005.0,1.9,75.05,549.98,70.05,379.91,9.98,True
9100.0,1.98,74.98,549.96,70.09,379.92,9.9,True
9694.0,1.98,74.91,550.0,70.01,379.95,10.03,True
10675.0,2.05,74.9,550.01,70.03,379.95,10.01,True
10291.0,2.02,74.97,550.08,69.97,379.96,9.98,True
10499.0,2.0,74.95,550.0,69.94,379.97,9.97,True
9325.0,1.95,74.99,549.95,70.09,379.98,9.9,True
19026.0,2.37,75.01,549.9599999999999,70.11,380.13,9.99,False
9954.0,1.97,75.0,550.08,70.06,380.07,9.95,True
10132.0,2.0,74.99,549.96,70.03,380.05,10.0,True
10219.0,1.92,75.03,550.08,69.98,379.94,10.08,True
10716.0,1.9,75.08,549.92,69.98,380.02,9.92,True
10917.0,2.0,75.05,549.96,69.9,380.07,10.03,True
9515.0,1.96,74.99,550.07,70.06,380.01,10.06,True
8151.0,1.52,74.98,549.99,69.94000000000001,379.90000000000003,9.860000000000001,False
9133.0,1.92,74.94,550.01,70.04,379.91,10.05,True
9394.0,2.04,74.91,550.02,69.9,379.99,9.9,True
9379.0,1.98,74.97,549.91,69.92,379.97,9.97,True
9949.0,1.92,75.06,550.07,69.98,379.96,10.01,True
9734.0,2.08,74.95,550.01,70.02,380.09,9.91,True
10207.0,2.09,75.09,550.08,70.08,379.93,9.94,True
9564.0,2.04,74.94,550.08,70.01,379.97,10.07,True
10714.0,1.91,75.0,549.99,69.99,379.93,9.98,True
9913.0,1.99,74.94,550.03,70.02,379.96,10.08,True
10944.0,2.02,74.97,550.0,69.92,379.94,10.03,True
7721.0,1.1799999999999997,74.87,549.88,69.99000000000001,379.79999999999995,9.94,False
9536.0,1.93,75.0,550.0,70.08,379.93,10.04,True
9469.0,2.08,74.92,549.93,70.0,380.07,9.98,True
6743.0,1.5,74.91,549.8299999999999,69.99,379.96000000000004,9.92,False
10690.0,2.07,74.93,550.02,69.93,379.97,9.92,True
10725.0,1.95,74.94,550.04,70.04,379.9,9.92,True
10429.0,1.99,74.94,549.92,70.02,379.9,10.07,True
10248.0,1.97,74.97,549.98,70.04,380.07,10.01,True
9736.0,1.9,75.08,550.06,70.02,379.96,9.97,True
9886.0,2.04,75.07,550.0,70.09,379.9,9.92,True
9753.0,2.0,74.98,550.08,70.0,380.04,10.06,True
9675.0,2.02,75.08,549.95,70.06,380.04,10.07,True
9958.0,1.98,74.92,550.06,69.93,379.9,10.02,True
9469.0,1.91,75.03,550.01,69.96,379.9,10.0,True
9775.0,2.04,74.9,550.05,69.91,379.92,9.99,True
10121.0,1.95,74.96,549.94,70.06,379.96,10.07,True
10678.0,1.9,75.04,549.92,70.03,379.97,9.92,True
9732.0,1.98,74.9,549.91,70.08,380.04,10.02,True
9368.0,1.93,74.99,550.08,69.97,380.0,9.93,True
10165.0,2.04,74.94,550.01,69.92,379.99,10.05,True
10613.0,2.0,75.05,550.05,69.93,379.92,10.08,True
9543.0,1.95,74.93,549.98,69.94,379.97,9.9,True
10240.0,2.02,75.09,549.99,69.9,380.02,9.91,True
9816.0,2.08,74.91,550.06,70.06,379.98,9.95,True
10398.0,1.97,75.03,549.93,69.96,379.93,10.0,True
10259.0,2.03,74.94,549.96,69.95,379.95,10.05,True
9140.0,1.95,74.92,549.98,70.06,380.02,10.01,True
9611.0,2.05,75.04,550.04,69.93,379.94,9.9,True
9700.0,1.92,75.02,550.01,69.91,379.96,9.96,True
9901.0,2.06,75.0,550.09,69.97,380.05,10.01,True
9370.0,1.93,74.99,550.08,70.04,379.94,9.95,True
9306.0,2.06,74.91,550.09,70.02,380.08,9.93,True
10003.0,2.01,75.09,549.92,70.02,380.0,9.94,True
9867.0,1.94,75.03,550.03,69.99,379.95,9.97,True
9454.0,2.06,74.97,550.01,70.02,380.04,9.92,True
9359.0,1.95,74.9,550.02,69.96,379.95,10.05,True
9816.0,1.92,75.0,550.02,69.94,380.07,9.96,True
9800.0,1.99,74.91,550.02,69.95,380.04,10.05,True
9253.0,1.98,75.06,550.08,69.93,380.08,10.05,True
10612.0,2.01,74.98,549.92,69.93,379.99,10.04,True
9884.0,1.9,74.93,549.94,70.03,379.94,9.95,True
9238.0,1.98,74.93,549.91,69.97,380.01,9.9,True
7498.0,1.53,74.9,549.9899999999999,69.91000000000001,379.82,9.84,False
10348.0,2.06,74.94,549.94,69.98,380.06,9.97,True
9537.0,2.03,75.01,549.96,69.91,380.0,9.92,True
9913.0,2.02,74.97,550.07,70.04,380.05,10.07,True
10363.0,1.92,75.03,549.97,69.99,380.05,9.91,True
9202.0,1.98,74.9,549.92,70.06,380.09,9.99,True
9130.0,2.06,74.97,550.01,69.92,380.05,9.91,True
7817.0,1.8099999999999998,74.88,549.98,69.84,379.86,9.89,False
9887.0,1.96,74.97,550.05,69.92,379.98,9.94,True
10998.0,2.0,75.09,549.98,70.08,379.96,10.06,True
10985.0,1.96,74.95,550.04,70.01,380.07,10.04,True
10581.0,1.96,74.96,549.98,69.97,379.98,9.9,True
10962.0,1.98,75.06,550.02,69.93,379.99,9.98,True
8825.0,1.7999999999999998,75.02000000000001,549.9499999999999,69.86,379.83,9.84,False
9102.0,2.03,74.97,549.95,69.95,380.04,10.06,True
9354.0,2.02,75.02,549.91,70.08,379.91,9.92,True
10738.0,2.02,74.97,549.92,70.06,380.04,10.09,True
3775.0,1.32,74.92,549.9799999999999,69.89999999999999,379.89,9.87,False
9269.0,1.99,74.91,549.92,69.98,380.0,9.95,True
4879.0,1.42,74.88,549.9100000000001,69.82000000000001,380.01,10.01,False
9323.0,2.09,75.03,550.02,70.01,379.99,10.04,True
9239.0,2.05,74.9,550.08,70.03,379.95,10.0,True
10476.0,1.97,75.06,549.94,70.06,379.92,9.93,True
10274.0,1.95,75.04,549.94,69.99,380.05,9.91,True
10636.0,2.08,75.07,550.01,70.01,380.08,9.97,True
9041.0,2.01,75.06,549.93,69.91,380.08,9.96,True
10021.0,2.02,74.93,550.06,69.91,380.02,10.04,True
10915.0,1.93,75.06,550.02,70.08,379.95,10.03,True
9787.0,1.97,74.92,550.08,69.92,379.9,10.0,True
10075.0,2.07,74.94,549.93,70.05,380.07,10.07,True
9164.0,1.99,75.0,549.95,70.0,380.03,9.95,True
10079.0,2.0,74.97,550.03,70.01,380.05,10.04,True
10637.0,1.9,74.96,549.9,69.9,380.09,9.9,True
9359.0,1.94,74.97,550.06,69.91,380.03,10.0,True
9080.0,2.04,74.92,549.99,70.07,380.09,10.07,True
10815.0,2.0,74.94,550.06,70.03,380.0,10.0,True
9344.0,2.07,74.98,549.91,69.92,379.91,9.99,True
9836.0,2.01,75.03,549.9,69.94,379.93,10.06,True
10671.0,1.98,75.06,550.01,70.08,379.92,10.03,True
10805.0,2.04,74.95,549.94,69.93,380.0,9.93,True
9041.0,1.99,75.02,550.09,70.08,379.93,9.95,True
9843.0,2.03,75.06,549.95,70.07,380.05,9.91,True
9957.0,1.91,74.91,550.09,70.02,379.99,10.04,True
9046.0,1.94,74.96,549.94,69.98,379.94,9.97,True
10739.0,2.3499999999999996,75.01,550.13,70.03,380.02,10.16,False
9030.0,2.09,75.07,549.98,70.0,380.07,9.91,True
9992.0,2.05,75.05,550.0,70.03,380.01,9.92,True
9682.0,1.96,74.97,549.95,70.06,380.09,9.97,True
12928.0,2.75,75.03999999999999,550.0999999999999,70.12,379.96000000000004,10.15,False
9050.0,2.03,74.99,550.0,70.01,380.09,10.05,True
9882.0,2.01,74.99,549.96,69.94,379.92,10.03,True
9922.0,1.99,75.03,549.95,70.02,379.98,9.94,True
10164.0,2.05,75.01,549.98,70.08,379.97,9.97,True
10286.0,1.92,75.06,549.93,69.98,379.93,10.05,True
13606.0,2.11,74.99,549.9599999999999,70.08,380.0,10.0,False
10194.0,2.04,75.02,549.91,69.99,379.93,10.03,True
13657.0,2.54,75.0,550.1,70.09,380.0,10.120000000000001,False
10013.0,2.06,74.99,550.01,69.95,379.98,9.92,True
3583.0,1.27,74.98,549.9499999999999,69.99,380.01,9.99,False
10017.0,1.93,75.06,549.92,69.91,380.05,9.98,True
9586.0,1.91,75.0,550.01,70.05,380.08,9.98,True
9846.0,1.91,74.97,549.95,69.9,379.91,9.95,True
9447.0,1.91,75.06,550.05,69.9,379.95,10.03,True
10227.0,1.95,75.03,550.03,69.92,380.02,10.02,True
10041.0,1.9,75.0,550.03,70.03,379.93,9.95,True
10749.0,1.97,74.95,549.92,69.96,379.95,10.03,True
9539.0,2.0,74.94,549.94,70.09,379.9,9.91,True
10630.0,2.03,75.06,549.92,70.07,380.07,10.06,True
10099.0,2.03,74.96,549.92,69.93,379.99,9.94,True
12721.0,2.21,75.11999999999999,550.06,70.13,380.17999999999995,10.01,False
11682.0,2.88,74.99000000000001,550.07,70.06,380.04,10.15,False
9220.0,2.0,75.06,550.02,69.93,380.02,9.97,True
10127.0,1.92,75.02,550.09,69.92,379.96,10.07,True
9847.0,1.96,75.07,549.98,70.02,379.9,9.93,True
9225.0,1.92,74.9,550.08,70.04,379.98,10.0,True
10632.0,1.99,74.97,550.04,69.92,380.0,10.06,True
10893.0,1.98,74.96,550.05,69.99,380.0,10.0,True
9812.0,1.99,74.95,550.0,69.95,379.96,10.05,True
10764.0,1.95,75.01,550.09,70.0,380.06,9.97,True
9454.0,1.95,74.95,549.91,69.92,380.0,9.97,True
10487.0,1.92,74.91,549.95,69.94,379.97,10.0,True
9457.0,2.03,74.9,549.9,70.03,380.04,9.93,True
9378.0,1.92,75.07,549.92,70.07,380.05,10.01,True
9284.0,1.92,75.04,550.09,70.07,379.97,10.04,True
10493.0,1.92,75.07,550.02,70.06,380.02,10.02,True
10993.0,1.98,75.05,549.94,70.05,379.93,10.08,True
9792.0,2.06,74.91,550.05,69.97,380.05,9.93,True
9248.0,2.04,75.09,550.04,70.09,380.0,10.09,True
10781.0,2.06,74.97,550.01,69.95,380.08,9.99,True
10054.0,1.94,75.0,550.08,70.02,379.95,9.98,True
4207.0,1.0799999999999996,74.93,549.9200000000001,70.02000000000001,379.89,9.89,False
9624.0,1.98,74.93,549.97,69.96,379.93,10.04,True
